Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5EjZXJ4nVpw7uI6eso1SFS,"2TI7qyDE0QfyOlnbtfDo7L","Where Are You Going","Busted Stuff","Dave Matthews Band",2002-07-16,231866,50,spotify:user:flaredfive830,2023-12-13T16:13:06Z,"jam band,neo mellow,pop rock",0.444,0.583,7,-8.121,1,0.0259,0.5,0.15,0.105,0.258,97.492,4
2FfZg072w8RoxlMOR7M4CT,"2TI7qyDE0QfyOlnbtfDo7L","Ants Marching","Under the Table and Dreaming (Expanded Edition)","Dave Matthews Band",1994-09-27,271186,55,spotify:user:flaredfive830,2023-12-13T16:13:11Z,"jam band,neo mellow,pop rock",0.637,0.856,2,-4.34,1,0.034,0.0187,0.0000199,0.0157,0.846,113.32,4
6Yu1OL8I0D4vjOzYdsXYGK,"0epOFNiUfyON9EYx7Tpr6V","12:51","Room On Fire","The Strokes",2003-10-28,153133,60,spotify:user:flaredfive830,2023-12-13T16:13:12Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.451,0.889,4,-3.838,1,0.0379,0.312,0.8,0.558,0.592,145.056,4
29EkMZmUNz1WsuzaMtVo1i,"7Ln80lUS6He07XvHI8qqHH","I Bet You Look Good On The Dancefloor","Whatever People Say I Am, That's What I'm Not","Arctic Monkeys",2006-02-21,173680,0,spotify:user:flaredfive830,2023-12-13T16:13:15Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.535,0.948,6,-4.19,0,0.0356,0.00225,0,0.376,0.778,103.183,4
7bfocP7GYoLOutUYpTI8tx,"0epOFNiUfyON9EYx7Tpr6V","Welcome To Japan","Comedown Machine","The Strokes",2013-03-25,230826,54,spotify:user:flaredfive830,2023-12-13T16:13:26Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.705,0.666,2,-7.23,0,0.0303,0.00233,0.0149,0.174,0.646,124.032,4
0IH3D0P8OrQFs6ajcqbm0R,"5IcR3N7QB1j6KBL8eImZ8m,0fA0VVWsXO9YnASrzqfmYu","Dangerous (feat. Kid Cudi)","CrasH Talk","ScHoolboy Q,Kid Cudi",2019-04-26,150613,48,spotify:user:flaredfive830,2023-12-13T16:13:28Z,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,ohio hip hop",0.414,0.543,5,-9.455,1,0.103,0.636,0.0000171,0.0813,0.0565,171.869,4
5Ch6QOn0lT5zHBgU3YvWSW,"3CMDtgrXhJXJQ1KH9NJapX,20wkVLutqVOYrc0kxFs7rA","Fucked Up (feat. Daniel Caesar)","Cult Hymns","Jiin,Daniel Caesar",2015-07-27,223973,25,spotify:user:flaredfive830,2023-12-13T16:13:49Z,"canadian contemporary r&b",0.643,0.657,10,-4.225,0,0.0312,0.064,0.0000451,0.448,0.48,104.969,4
34HgIvucTKJvDgzHVMaGLG,"35WVTyRnKAoaGExqgktVyb","I Think I Left the Stove On","I Think I Left the Stove On","Hotel Ugly",2022-07-14,202490,64,spotify:user:flaredfive830,2023-12-13T16:13:51Z,"modern indie pop",0.767,0.714,1,-6.623,0,0.0529,0.454,0.0102,0.137,0.799,139.999,4
2GUJWmiDlSwey0GrLCX1gK,"3tlXnStJ1fFhdScmQeLpuG","Target On My Chest","Lost","Brent Faiyaz",2018-10-19,188274,46,spotify:user:flaredfive830,2023-12-13T16:13:55Z,"r&b,rap",0.589,0.458,4,-9.391,0,0.118,0.015,0.00287,0.0935,0.0481,83.121,4
0GGfGINoVYiSFXPOjg3RHj,"687cZJR45JO7jhk1LHIbgq,3tlXnStJ1fFhdScmQeLpuG","Found (feat. Brent Faiyaz)","Found (feat. Brent Faiyaz)","Tems,Brent Faiyaz",2021-09-09,209454,62,spotify:user:flaredfive830,2023-12-13T16:13:57Z,"afro r&b,afrobeats,alte,nigerian pop,r&b,rap",0.821,0.412,7,-7.795,1,0.0341,0.625,0.0000164,0.0985,0.333,109.977,4
4PMqSO5qyjpvzhlLI5GnID,"7tYKF4w9nC0nq9CsPZTHyP","Good Days","SOS","SZA",2022-12-09,278480,76,spotify:user:flaredfive830,2023-12-13T16:15:50Z,"pop,r&b,rap",0.461,0.651,1,-8.81,0,0.0568,0.418,0.0000126,0.782,0.383,121.07,4
3Ti0GdlrotgwsAVBBugv0I,"09hVIj6vWgoCDtT03h8ZCa","Can I Kick It?","People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition)","A Tribe Called Quest",1990-04-17,251573,64,spotify:user:flaredfive830,2023-12-13T16:16:39Z,"conscious hip hop,east coast hip hop,golden age hip hop,hip hop,jazz rap,queens hip hop",0.848,0.666,0,-6.547,1,0.274,0.173,0.000699,0.129,0.744,96.662,4
1KbCc89SxYma4BnBChkJBs,"1iNqsUDUraNWrj00bqssQG,6l3HvQ5sa6mXTsMTB19rO5,6U3ybJ9UHNKEdsH7ktGBZ7,5oFkj1qSlyBUmV5d6Edgtq,5MbNzCW3qokGyoo9giHA3V,1ybINI1qPiFbwDXamRtwxD,6PDLwWvgYNMfBRLqC1h5cJ","1993 (with J. Cole, JID, Cozz & EARTHGANG feat. Smino & Buddy)","Revenge Of The Dreamers III","Dreamville,J. Cole,JID,Cozz,EARTHGANG,Smino,Buddy",2019-07-05,210466,48,spotify:user:flaredfive830,2023-12-13T16:16:40Z,"hip hop,pop rap,rap,underground hip hop,conscious hip hop,north carolina hip hop,atl hip hop,indie hip hop,psychedelic hip hop,alternative r&b,cali rap,canadian hip hop",0.525,0.725,7,-5.318,1,0.629,0.529,0,0.598,0.693,175.63,4
60pZpM5WjUBQvaQ5E37XW6,"6U3ybJ9UHNKEdsH7ktGBZ7,3hcs9uc56yIGFCSy9leWe7","Bruddanem (feat. Lil Durk)","The Forever Story","JID,Lil Durk",2022-08-26,235423,0,spotify:user:flaredfive830,2023-12-13T16:16:42Z,"hip hop,pop rap,rap,underground hip hop,chicago drill,chicago rap,drill,trap",0.765,0.501,4,-6.64,0,0.252,0.62,0,0.135,0.721,130.173,4
2AYEOC02WLhUiOoaig2SEH,"4AcHt3JxKy59IX7JNNlZn4","Out of My League","More Than Just a Dream (Deluxe Edition)","Fitz and The Tantrums",2013-05-07,209386,70,spotify:user:flaredfive830,2023-12-13T16:16:46Z,"la indie,modern alternative rock,modern rock,pop rock,pov: indie",0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,4
3Yub3anoLj8w58TVpEXUJv,"5INjqkS1o8h1imAzPqGZBb","It Is Not Meant To Be","InnerSpeaker","Tame Impala",2010-05-21,321533,48,spotify:user:flaredfive830,2023-12-13T16:16:51Z,"australian psych,modern rock,neo-psychedelic,rock",0.429,0.895,0,-4.677,1,0.0412,0.0133,0.00127,0.45,0.455,102.062,4
76gcXhY3Zv6wW0BTe9nHJo,"0Y5tJX1MQlPlqiwlOH1tJY,53KwLdlmrlCelAZMaLVZqU,1URnnhqYAYcrqrcwql10ft","TIL FURTHER NOTICE (feat. James Blake & 21 Savage)","UTOPIA","Travis Scott,James Blake,21 Savage",2023-07-28,314836,71,spotify:user:flaredfive830,2023-12-13T16:17:03Z,"rap,slap house,art pop,indie soul,indietronica,uk alternative pop,atl hip hop,hip hop",0.65,0.659,3,-6.522,0,0.123,0.174,0.00772,0.126,0.154,76.985,4
0hL9gOw6XBWsygEUcVjxEc,"0Y5tJX1MQlPlqiwlOH1tJY","HYAENA","UTOPIA","Travis Scott",2023-07-28,222085,67,spotify:user:flaredfive830,2023-12-13T16:17:05Z,"rap,slap house",0.608,0.754,8,-5.277,1,0.0719,0.0305,0,0.119,0.455,97.071,4
14qNHvX8h6HoynFuV0RxWS,"1ooV8YZC1KbpEcrmI8WH0F,13ubrt8QOOCPljQ2FL1Kca","Far Away (feat. A$AP Rocky)","Dawn","Yebba,A$AP Rocky",2021-09-10,199426,61,spotify:user:flaredfive830,2023-12-13T16:17:10Z,"pop soul,east coast hip hop,hip hop,rap",0.687,0.584,6,-7.336,0,0.0422,0.222,0.00114,0.12,0.228,88.025,4
1i9lZvlaDdWDPyXEE95aiq,"0Y5tJX1MQlPlqiwlOH1tJY,7tYKF4w9nC0nq9CsPZTHyP,1RyvyyTE3xzB2ZywiAwp0i","TELEKINESIS (feat. SZA & Future)","UTOPIA","Travis Scott,SZA,Future",2023-07-28,353754,74,spotify:user:flaredfive830,2023-12-13T16:17:48Z,"rap,slap house,pop,r&b,atl hip hop,hip hop,southern hip hop,trap",0.458,0.535,5,-4.854,0,0.0281,0.575,0,0.168,0.216,82.826,4
7LSpFCvRZZot2AlmkUzy9k,"0Y5tJX1MQlPlqiwlOH1tJY","SIRENS","UTOPIA","Travis Scott",2023-07-28,204447,65,spotify:user:flaredfive830,2023-12-13T16:18:26Z,"rap,slap house",0.588,0.88,9,-6.117,0,0.0747,0.0976,0.000167,0.767,0.242,96.003,3
0sze9rycXZswg5emYTFklv,"4Gso3d4CscCijv0lmajZWs","Swangin’ On Westheimer","Life of a DON","Don Toliver",2021-10-08,288852,50,spotify:user:flaredfive830,2024-01-08T04:57:20Z,"pop rap,rap",0.698,0.344,6,-6.718,1,0.0692,0.181,0.00000101,0.127,0.351,67.238,4
7w0BSw2zbz5k2YY7FOAsSm,"4Gso3d4CscCijv0lmajZWs","Situation","Situation","Don Toliver",2018-05-27,140963,49,spotify:user:flaredfive830,2024-01-08T04:57:22Z,"pop rap,rap",0.482,0.634,1,-7.971,0,0.0847,0.261,0.00000159,0.204,0.714,139.046,4
3XiIO5kw2UxoY6Aph8Tcd5,"2WoVwexZuODvclzULjPQtm","Only","Only","Sampha",2023-09-06,169590,35,spotify:user:flaredfive830,2024-01-08T04:57:22Z,"alternative r&b,indie soul",0.884,0.338,5,-10.152,0,0.123,0.364,0,0.149,0.815,136.994,4
0rhoLQVFCojDGFyl0nsdVZ,"67hb7towEyKvt5Z8Bx306c","We Are The People","Walking On A Dream","Empire Of The Sun",2008-01-01,267354,58,spotify:user:flaredfive830,2024-01-08T04:57:23Z,"australian dance,australian electropop,dance rock,indietronica,neo-synthpop",0.666,0.785,4,-5.37,0,0.0308,0.0974,0.0197,0.436,0.55,122.973,4
4FgcgJpZaKJRog2EISGWjN,"0fA0VVWsXO9YnASrzqfmYu","Heart Of A Lion (Kid Cudi Theme Music)","Man On The Moon: The End Of Day (Deluxe)","Kid Cudi",2009-01-01,261359,42,spotify:user:flaredfive830,2024-01-08T04:57:23Z,"hip hop,ohio hip hop,pop rap,rap",0.723,0.452,11,-9.421,0,0.0329,0.307,0.0064,0.0923,0.375,125.015,4
1Xm9CQRcJbOgTCpKCpS9s5,"3tlXnStJ1fFhdScmQeLpuG","Talk 2 U","Sonder Son","Brent Faiyaz",2017-10-13,159485,61,spotify:user:flaredfive830,2024-01-08T04:57:24Z,"r&b,rap",0.688,0.634,5,-10.443,0,0.0929,0.14,0.000263,0.253,0.561,88.018,4
2dFqK2ZkYB9Xc47gr3xXWl,"687cZJR45JO7jhk1LHIbgq","Replay","If Orange Was A Place","Tems",2021-09-14,179999,61,spotify:user:flaredfive830,2024-01-08T04:57:25Z,"afro r&b,afrobeats,alte,nigerian pop",0.613,0.549,9,-8.187,1,0.231,0.097,0,0.116,0.78,123.879,5
1CbxG199T0fzfUV5EO7aPV,"4596e2d3KmYzAeVenjCxfj,2oZcMYiKpjaA2Et5mU3RPP","Eternal Light","Free Nationals","Free Nationals,Chronixx",2019-12-13,193740,61,spotify:user:flaredfive830,2024-01-08T04:57:26Z,"alternative r&b,indie soul,dancehall,modern reggae",0.793,0.465,5,-8.134,0,0.271,0.648,0.000132,0.0871,0.898,141.85,4
44ZKnfWEkp7wPs035j4Tua,"59oA5WbbQvomJz2BuRG071","Casio","For Ever","Jungle",2018-09-14,234369,64,spotify:user:flaredfive830,2024-01-08T04:57:27Z,"indie soul,uk contemporary r&b",0.816,0.492,10,-7.464,0,0.0752,0.431,0.0896,0.0995,0.765,115.989,4
6mLNU3uGKZ1fLcJv9J1u7G,"4C9Tvlt8v7d8R6h98FgdUy","Summer Love","Mango","bLAck pARty",2016-10-14,74318,48,spotify:user:flaredfive830,2024-01-08T04:57:29Z,"alternative r&b,indie soul",0.617,0.604,3,-7.79,0,0.0345,0.591,0.000751,0.334,0.855,159.861,3
60GM1mA58L7SYD1bLQXBho,"6eXZu6O7nAUA5z6vLV8NKI,3ETLPQkcEd7z4k3IbZmXMq","Woman","Sometimes I Might Be Introvert","Little Simz,Cleo Sol",2021-09-03,269413,55,spotify:user:flaredfive830,2024-01-08T04:57:34Z,"alternative r&b,escape room,trap queen,uk contemporary r&b,uk funky",0.535,0.649,1,-7.638,1,0.205,0.71,0.000236,0.0973,0.796,86.761,4
5D1QJgn1rP8docnVY6MRJ9,"4IVAbR2w4JJNJDDRFP3E83","Since I Have A Lover","Since I Have A Lover","6LACK",2023-03-24,282000,49,spotify:user:flaredfive830,2024-01-08T04:57:35Z,"atl hip hop,melodic rap,r&b,rap,trap",0.703,0.672,0,-5.661,1,0.0305,0.0303,0.0513,0.266,0.135,120.043,4
1NlWBpNYAnFT7gMGyC0Y1M,"294lNTPZfdqyzt8qnxmFiL,6U3ybJ9UHNKEdsH7ktGBZ7","Sandstorm (feat. JID)","The Jungle Is The Only Way Out","Mereba,JID",2019-02-27,179026,52,spotify:user:flaredfive830,2024-01-08T04:57:37Z,"alternative r&b,hip hop,pop rap,rap,underground hip hop",0.649,0.512,4,-10.027,0,0.0927,0.59,0.000466,0.0712,0.335,109.726,5
4rJMVlcWta53qxlr4b5zrF,"6P7H3ai06vU1sGvdpBwDmE","Home At Last","Aja","Steely Dan",1977-09-23,335037,46,spotify:user:flaredfive830,2024-01-08T04:58:05Z,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock",0.585,0.444,7,-14.566,0,0.0398,0.316,0.0123,0.0217,0.556,63.364,4
3LGsgpx4TfxhXbr07OFKqs,"053q0ukIDRgzwTr4vNSwab","Oblivion","Visions","Grimes",2012-02-21,251266,61,spotify:user:flaredfive830,2024-01-08T04:58:10Z,"art pop,canadian electropop,grave wave,indietronica,metropopolis,neo-synthpop",0.697,0.529,2,-8.838,1,0.0338,0.115,0.896,0.0895,0.486,155.974,4
72by3Re4C3eVEBXvsUo0zV,"5y2Xq6xcjJb2jVM54GHK3t,74V3dE1a51skRkdII8y2C6","Green Light (feat. André 3000)","Evolver","John Legend,André 3000",2008-10-27,284186,49,spotify:user:flaredfive830,2024-01-08T04:58:32Z,"neo soul,pop,pop soul,urban contemporary,atl hip hop,dirty south rap,hip hop,southern hip hop",0.622,0.882,9,-5.59,0,0.119,0.0912,0,0.216,0.762,77.506,4
2YIIDMcF9zWJ2xcFSA99lH,"3qEnCAnX23lvoxZYtBiPgL","Charge It","We Go Again","ENNY",2023-04-13,185715,58,spotify:user:flaredfive830,2024-01-08T04:58:35Z,"alternative r&b",0.783,0.542,8,-6.793,0,0.114,0.347,0.593,0.201,0.622,127.047,4
6SwRhMLwNqEi6alNPVG00n,"2YZyLoL8N0Wb9xBt1NhZWg,5pKCCKE2ajJHZ9KAiaK11H","LOYALTY. FEAT. RIHANNA.","DAMN.","Kendrick Lamar,Rihanna",2017-04-14,227360,73,spotify:user:flaredfive830,2024-01-08T04:58:56Z,"conscious hip hop,hip hop,rap,west coast rap,barbadian pop,pop,urban contemporary",0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,4
0YuePEX4KyfLIPMdNLPwgQ,"5INjqkS1o8h1imAzPqGZBb","Endors Toi","Lonerism","Tame Impala",2012-01-01,186640,48,spotify:user:flaredfive830,2024-01-08T04:59:14Z,"australian psych,modern rock,neo-psychedelic,rock",0.242,0.924,3,-3.327,1,0.0804,0.0302,0.461,0.36,0.33,129.155,4
6q4yusLwjDYEcF6jXHdt7J,"20wkVLutqVOYrc0kxFs7rA","Do You Like Me?","Do You Like Me?","Daniel Caesar",2023-01-27,227663,55,spotify:user:flaredfive830,2024-01-08T04:59:18Z,"canadian contemporary r&b",0.721,0.407,11,-6.569,1,0.038,0.473,0.0366,0.131,0.351,76.979,4
7snltzeGB2v44Qb6Qvh9Um,"59oA5WbbQvomJz2BuRG071","Problemz","Volcano","Jungle",2023-08-11,184086,59,spotify:user:flaredfive830,2024-01-08T04:59:28Z,"indie soul,uk contemporary r&b",0.66,0.718,4,-4.555,0,0.0344,0.0836,0.00485,0.571,0.419,110.013,4
042wd4CrF4WTAwiKs0F7Ve,"3tlXnStJ1fFhdScmQeLpuG","First World Problemz / Nobody Carez","Sonder Son","Brent Faiyaz",2017-10-13,350548,50,spotify:user:flaredfive830,2024-01-08T05:09:38Z,"r&b,rap",0.582,0.502,3,-11.053,0,0.102,0.259,0.000378,0.16,0.555,85.629,4
5Lv5L45PQmp5CTjs5PlQ6e,"70rSvlI9SRspEr0C84bJ5Q,4DdkRBBYG6Yk9Ka8tdJ9BW","Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","EI8HT,Offset",2023-06-02,162280,58,spotify:user:flaredfive830,2024-01-08T15:24:30Z,"atl hip hop,hip hop,pop rap,rap,trap",0.773,0.805,4,-7.669,0,0.0783,0.266,0.00774,0.11,0.85,109.983,4
5f6esnDQcBiFAm8iMfkw12,"6aaMZ3fcfLv4tEbmY7bjRM,3jk39CGeaaSO3FPKNx1RUx","Silkk da Shocka (feat. Syd)","The Sun's Tirade","Isaiah Rashad,Syd",2016-09-02,166086,59,spotify:user:flaredfive830,2024-01-18T04:44:08Z,"hip hop,rap,tennessee hip hop,underground hip hop,alternative r&b,lgbtq+ hip hop",0.59,0.602,8,-8.195,1,0.413,0.577,0.00000659,0.643,0.72,121.986,4
4E3XDKil4ElJt6sXuz5cc6,"5K4W6rqBFWDnAN6FQUkS6x,7c0XG5cIJTrrAgEC3ULPiq","BURN","VULTURES 1","Kanye West,Ty Dolla $ign",2024-02-09,111458,36,spotify:user:flaredfive830,2024-02-12T21:57:18Z,"chicago rap,hip hop,rap,pop rap,r&b,southern hip hop,trap,trap soul",0.594,0.885,4,-6.21,0,0.394,0.0158,0.00000629,0.856,0.735,105.017,4
4m4BHvDfzIgj5LbQLuFiIp,"5K4W6rqBFWDnAN6FQUkS6x,7c0XG5cIJTrrAgEC3ULPiq","CARNIVAL","VULTURES 1","Kanye West,Ty Dolla $ign",2024-02-09,264324,40,spotify:user:flaredfive830,2024-02-12T21:57:19Z,"chicago rap,hip hop,rap,pop rap,r&b,southern hip hop,trap,trap soul",0.596,0.81,1,-5.745,1,0.152,0.192,0,0.338,0.29,148.241,4
6lNyT8TfnpMTRrmJRQKQC9,"2WoVwexZuODvclzULjPQtm","Dancing Circles","Lahai","Sampha",2023-10-20,233640,45,spotify:user:flaredfive830,2024-02-12T21:57:25Z,"alternative r&b,indie soul",0.88,0.325,7,-11.983,0,0.036,0.798,0.00112,0.0557,0.529,105.542,3
7sTyAjxDXq9afwfSQy6D0s,"4Gso3d4CscCijv0lmajZWs","BANDIT","Bandit","Don Toliver",2024-02-01,147746,79,spotify:user:flaredfive830,2024-02-12T21:57:26Z,"pop rap,rap",0.686,0.733,2,-5.268,1,0.0576,0.00567,0,0.246,0.141,130.095,4
10tbhw7j4oKGCnQT0u7C0E,"0iEtIxbK0KxaSlF7G42ZOp,0Y5tJX1MQlPlqiwlOH1tJY","Overdue (with Travis Scott)","NOT ALL HEROES WEAR CAPES (Deluxe)","Metro Boomin,Travis Scott",2018-11-06,166093,31,spotify:user:flaredfive830,2024-02-12T21:57:28Z,"rap,slap house",0.642,0.41,11,-11.26,0,0.0433,0.719,0.000447,0.346,0.505,74.991,4
0F95C4z2gQJ8NigLuO4z4u,"0WjtdWS6su0f3jrW9aqEHl","WOW!","Amén (The Nomad’s Dream)","Berhana",2023-10-20,157213,26,spotify:user:flaredfive830,2024-02-12T21:57:39Z,"alternative r&b,indie r&b",0.754,0.523,7,-7.782,1,0.0446,0.0144,0.0131,0.077,0.609,110.956,4
2PLin9HTBWvzjhfCVIDPl1,"2WoVwexZuODvclzULjPQtm,6B03CBbFJ9aw9CjlxYP0UX","What If You Hypnotise Me?","Lahai","Sampha,Léa Sen",2023-10-20,218397,37,spotify:user:flaredfive830,2024-02-12T21:57:40Z,"alternative r&b,indie soul",0.476,0.496,5,-10.716,1,0.0407,0.317,0.0131,0.195,0.248,150.07,4
7iwBRiipMHOz0sApVqZBRF,"0fA0VVWsXO9YnASrzqfmYu","ELECTROWAVEBABY","INSANO","Kid Cudi",2024-01-12,205173,50,spotify:user:flaredfive830,2024-02-12T21:59:02Z,"hip hop,ohio hip hop,pop rap,rap",0.748,0.578,1,-8.535,1,0.0457,0.0172,0.0963,0.119,0.326,99.99,4
2RWlRSi9TthgUka2yrLnrD,"0fA0VVWsXO9YnASrzqfmYu,13ubrt8QOOCPljQ2FL1Kca","WOW (with A$AP Rocky)","INSANO","Kid Cudi,A$AP Rocky",2024-01-12,274200,54,spotify:user:flaredfive830,2024-02-12T21:59:04Z,"hip hop,ohio hip hop,pop rap,rap,east coast hip hop",0.643,0.701,1,-6.493,1,0.055,0.122,0.000611,0.335,0.596,77.468,4
3HG3QFERdP3Q1b6VGahwWs,"0fA0VVWsXO9YnASrzqfmYu,57dN52uHvrHOxijzpIgu3E","Alive (Nightmare)","Man On The Moon: The End Of Day (Deluxe)","Kid Cudi,Ratatat",2009-01-01,246760,48,spotify:user:flaredfive830,2024-02-12T21:59:07Z,"hip hop,ohio hip hop,pop rap,rap,brooklyn indie,indietronica",0.71,0.815,6,-4.869,0,0.0419,0.262,0,0.208,0.703,101.782,4
57s2fT1A0hOxscqF2Jipd5,"2WoVwexZuODvclzULjPQtm","Spirit 2.0","Lahai","Sampha",2023-10-20,289962,48,spotify:user:flaredfive830,2024-02-12T21:59:10Z,"alternative r&b,indie soul",0.741,0.491,5,-11.416,1,0.0512,0.606,0.283,0.141,0.503,150.553,4
7oFiFPltiQTBqVutyiSwvE,"2aoFQUeHD1U7pL098lRsDU,5LhTec3c7dcqBvpLRWbMcf,2pAWfrd7WFF3XhVt9GooDL","Figaro","Madvillainy","Madvillain,Madlib,MF DOOM",2004-03-24,145706,55,spotify:user:flaredfive830,2024-02-12T21:59:37Z,"abstract hip hop,alternative hip hop,hip hop,psychedelic hip hop,instrumental hip hop,east coast hip hop,rap",0.836,0.812,2,-6.985,1,0.215,0.188,0.00000182,0.0982,0.769,92.009,4
1CKfCj9izL24zGTrO6QTFE,"0oK5D6uPhGu4Jk2dbZfodU","Love Is The Way","Love Is The Way","Thee Sacred Souls",2022-10-20,179836,60,spotify:user:flaredfive830,2024-02-12T21:59:57Z,"latinx alternative,souldies",0.666,0.498,4,-8.468,1,0.0254,0.457,0,0.144,0.765,96.69,4
4zIeRcsaho6lZuaXEYR1y3,"0oK5D6uPhGu4Jk2dbZfodU","Easier Said Than Done","Thee Sacred Souls","Thee Sacred Souls",2022-08-26,174706,68,spotify:user:flaredfive830,2024-02-12T22:00:00Z,"latinx alternative,souldies",0.547,0.399,10,-9.808,1,0.0246,0.668,0.00000281,0.132,0.563,84.127,4
7MOgLN4PHcXhhTZLchodnC,"2WoVwexZuODvclzULjPQtm","Plastic 100°C","Process (Bonus Edition)","Sampha",2017,316187,44,spotify:user:flaredfive830,2024-02-12T22:00:01Z,"alternative r&b,indie soul",0.591,0.361,3,-11.879,0,0.0539,0.735,0.00227,0.654,0.175,132.08,4
1wYIv0ySOwjMFWLOtrgtbo,"73sIBHcqh3Z3NyqHKZ7FOL","III. Urn","Because the Internet","Childish Gambino",2013-12-10,73386,65,spotify:user:flaredfive830,2024-02-12T22:00:11Z,"atl hip hop,hip hop,rap",0.59,0.446,0,-12.759,0,0.0731,0.621,0.00235,0.0731,0.399,140.081,4
2QdSb68BzZGMgCbsrFmSLc,"687cZJR45JO7jhk1LHIbgq","Higher","For Broken Ears","Tems",2020-09-25,196204,67,spotify:user:flaredfive830,2024-02-12T22:00:12Z,"afro r&b,afrobeats,alte,nigerian pop",0.609,0.581,2,-10.854,1,0.277,0.509,0,0.283,0.528,102.964,3
2OErSh4oVVAUll0vHxdr6p,"3yY2gUcIsjMr8hjo51PoJ8","Bigmouth Strikes Again - 2011 Remaster","The Queen Is Dead","The Smiths",1986-06-16,193320,66,spotify:user:flaredfive830,2024-02-12T22:00:21Z,"madchester,new wave,permanent wave,rock,uk post-punk",0.401,0.901,1,-5.011,0,0.041,0.0704,0,0.538,0.839,134.799,4
0VA5FzFlysCcSG1IdOkhUb,"6yJ6QQ3Y5l0s0tn7b0arrO,7aA592KWirLsnfb5ulGWvU,5BwsX8bXOFC1YnqSlyfOKM","Kingdom Hearts Key (ft. redveil)","SCARING THE HOES","JPEGMAFIA,Danny Brown,redveil",2023-03-24,205320,51,spotify:user:flaredfive830,2024-02-12T22:00:31Z,"alternative hip hop,experimental hip hop,industrial hip hop,underground hip hop,detroit hip hop,escape room,hip hop,chill abstract hip hop,indie hip hop",0.371,0.933,6,-1.631,1,0.227,0.0739,0,0.264,0.437,133.484,4
2LlOeW5rVcvl3QcPNPcDus,"20wkVLutqVOYrc0kxFs7rA","Always","NEVER ENOUGH","Daniel Caesar",2023-04-07,225312,73,spotify:user:flaredfive830,2024-03-15T17:25:18Z,"canadian contemporary r&b",0.578,0.436,2,-8.202,1,0.0461,0.666,0.0000019,0.106,0.199,135.86,4
736PP5LTtREkDgktNmX3Gu,"20wkVLutqVOYrc0kxFs7rA","Superpowers","NEVER ENOUGH","Daniel Caesar",2023-04-07,174512,71,spotify:user:flaredfive830,2024-03-15T17:26:15Z,"canadian contemporary r&b",0.459,0.433,7,-8.983,1,0.0367,0.614,0.0285,0.19,0.0482,106.626,5
0JwfrZk5keNp3SYhZn6Wi1,"3tlXnStJ1fFhdScmQeLpuG","No One Knows","A.M. Paradox","Brent Faiyaz",2016-09-20,271246,62,spotify:user:flaredfive830,2024-03-15T17:27:53Z,"r&b,rap",0.547,0.618,4,-9.709,0,0.207,0.357,0.0000431,0.106,0.307,103.919,4
4ej94zqr9xYLbWphCH3TcD,"4596e2d3KmYzAeVenjCxfj,20wkVLutqVOYrc0kxFs7rA,1LeVJ5GPeYDOVUjxx1y7Rp","Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra)","Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra)","Free Nationals,Daniel Caesar,Unknown Mortal Orchestra",2018-10-10,277046,35,spotify:user:flaredfive830,2024-03-15T17:33:44Z,"alternative r&b,indie soul,canadian contemporary r&b,art pop,indie rock,indietronica,kiwi rock,neo-psychedelic,portland hip hop,psychedelic pop",0.552,0.741,11,-5.419,0,0.0542,0.284,0.000082,0.334,0.718,69.709,4
0u4Mif0MYLi8uXQhvsGgvA,"2P5sC9cVZDToPxyomzF1UH","Cruise Control","2000","Joey Bada$$",2022-09-02,206626,34,spotify:user:flaredfive830,2024-04-03T18:12:02Z,"conscious hip hop,hip hop,rap",0.522,0.614,6,-6.893,0,0.366,0.339,0,0.166,0.12,95.282,4
,"","Sucka For Love [Prod Mansur]","The Lonny Breaux Collection","Frank Ocean",,199000,0,spotify:user:flaredfive830,2024-04-22T19:33:49Z,""
1zgHn1EqUyA0HqNYMdJ5ia,"3tlXnStJ1fFhdScmQeLpuG","Best Time","Larger Than Life","Brent Faiyaz",2023-10-27,82508,76,spotify:user:flaredfive830,2024-04-22T21:10:14Z,"r&b,rap",0.81,0.307,9,-7.215,1,0.12,0.16,0.00298,0.0779,0.697,92.995,4
